id	baseAccuracy	type
56ce1560-78a0-4533-b7c7-5b312bd31df7	0.948678071539658	annotated
537d5b45-f92f-486d-8652-0e2f55c329dc	0.977667493796526	annotated
830478f4-75cb-4f20-aabd-289f767194a0	0.941463414634146	annotated
54512166-3c76-4eeb-8370-a02dbda992fa	0.940298507462687	annotated
75116d28-5dfb-4113-aa70-ab766b115075	0.658682634730539	annotated
88728832-bbcc-4bdf-8b19-e4a0f1c6e77f	0.97841726618705	annotated
813c7f31-a25f-4eda-b063-95779b1c3379	0.911136107986502	NA
813c7f31-a25f-4eda-b063-95779b1c3379	0.921259842519685	NA
e35cc0e5-b7aa-4062-b616-cb0fb1e84511	0.960648148148148	annotated
1b042bc4-7992-4b11-ac4e-228c65d70e1c	0.927007299270073	annotated
a793b41c-66b1-4ebc-a347-2f92fc17b76b	0.930635838150289	annotated
176474e2-acc5-4d52-af62-bb9492c1e371	0.91319857312723	annotated
ac877444-de13-4f69-83e8-a32f75931a0f	0.968531468531469	annotated
e9ded3e4-4a95-4601-9649-59ec9a4a27ac	0.915178571428571	annotated
b916be10-00c3-4d3e-99aa-f708c3c393eb	0.943396226415094	annotated
36295893-796d-4b39-95c0-55b90771759b	0.945804195804196	annotated
50e3383a-4411-4bbf-92ae-d7a367c7cdff	0.955823293172691	annotated
23c78dcb-52a7-470e-b247-450c4a726f78	0.929752066115702	annotated
c1a74d5b-cfb4-4b23-a919-39d67d6adeeb	0.898936170212766	annotated
b526271b-5db8-4031-ab03-308b8fbbd482	0.946280991735537	annotated
ec860a2e-54d4-4111-ba45-0a96bdcd5b22	0.942511346444781	annotated
f299c95d-bd86-4323-810c-24ae00ae9b9b	0.924271844660194	annotated
6d9361ed-b1f8-43c4-bfda-817f67609140	0.957654723127036	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.924019607843137	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.924019607843137	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.924019607843137	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.860696517412935	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.860696517412935	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.860696517412935	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.863874345549738	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.863874345549738	annotated
d1fbdba3-a148-4ca8-a922-88255c59416c	0.863874345549738	annotated
1cc1ea53-7dce-4964-b0f0-996e915e9108	0.941368078175896	annotated
c09d277c-4e24-4c97-843a-b3e4fd69a2df	0.900826446280992	annotated
c09d277c-4e24-4c97-843a-b3e4fd69a2df	0.900826446280992	annotated
c09d277c-4e24-4c97-843a-b3e4fd69a2df	0.94488188976378	annotated
c09d277c-4e24-4c97-843a-b3e4fd69a2df	0.94488188976378	annotated
c94ecb17-86d3-4c78-93c8-5103036a360c	0.950635751682872	annotated
9b2baae3-ce5e-424d-bd10-5e9d41e54304	0.980392156862745	annotated
7ddbc8e6-81df-4d9d-b0d5-e161bc277d7c	0.952333664349553	annotated
5436072f-1389-4c08-bced-d216dc4f57bc	0.956204379562044	annotated
ffa9b214-7ec9-4531-a542-ad7ffccd6232	0.933701657458563	annotated
