read	cluster	cluster_size	type
1ef259dc-e4b2-4689-9f3c-898a086be6c6	40178	13163	annotated
1dfd7059-1003-4b79-a594-ac9b62201d94	40178	13163	annotated
1dfd7059-1003-4b79-a594-ac9b62201d94	40178	13163	annotated
1dfd7059-1003-4b79-a594-ac9b62201d94	40178	13163	annotated
a2453361-996e-442a-9843-33b3b1bed676	40178	13163	annotated
a2453361-996e-442a-9843-33b3b1bed676	40178	13163	annotated
a2453361-996e-442a-9843-33b3b1bed676	40178	13163	annotated
3121e3fe-de54-4f7f-b01a-db44e9d98a87	40178	13163	annotated
3121e3fe-de54-4f7f-b01a-db44e9d98a87	40178	13163	annotated
5db130c6-4931-4390-be72-40cb9a7fc24d	40178	13163	annotated
5db130c6-4931-4390-be72-40cb9a7fc24d	40178	13163	annotated
52dcf5a0-f10a-4322-b7e8-5e6f64cb256a	40178	13163	annotated
52dcf5a0-f10a-4322-b7e8-5e6f64cb256a	40178	13163	annotated
52dcf5a0-f10a-4322-b7e8-5e6f64cb256a	40178	13163	annotated
bd10a1c6-695c-40c1-9ca4-f7018df38d33	40178	13163	annotated
bd10a1c6-695c-40c1-9ca4-f7018df38d33	40178	13163	annotated
bd10a1c6-695c-40c1-9ca4-f7018df38d33	40178	13163	annotated
831fb4b2-c794-4983-95aa-1fb606fa64db	40178	13163	annotated
831fb4b2-c794-4983-95aa-1fb606fa64db	40178	13163	annotated
831fb4b2-c794-4983-95aa-1fb606fa64db	40178	13163	annotated
c95ab5ca-6b63-493f-a161-8ae3efee20d5	40178	13163	annotated
c95ab5ca-6b63-493f-a161-8ae3efee20d5	40178	13163	annotated
c95ab5ca-6b63-493f-a161-8ae3efee20d5	40178	13163	annotated
e5f985dd-ba1f-466d-b650-584b5a402984	40178	13163	annotated
e5f985dd-ba1f-466d-b650-584b5a402984	40178	13163	annotated
e5f985dd-ba1f-466d-b650-584b5a402984	40178	13163	annotated
40981b09-5769-4c59-ad23-e6ecf5d058a7	40178	13163	annotated
40981b09-5769-4c59-ad23-e6ecf5d058a7	40178	13163	annotated
40981b09-5769-4c59-ad23-e6ecf5d058a7	40178	13163	annotated
40981b09-5769-4c59-ad23-e6ecf5d058a7	40178	13163	annotated
b128c4e9-4a12-4e21-b6f6-99f32259cfba	40178	13163	annotated
b128c4e9-4a12-4e21-b6f6-99f32259cfba	40178	13163	annotated
b128c4e9-4a12-4e21-b6f6-99f32259cfba	40178	13163	annotated
e3736441-7b0b-49bc-aa7e-28da12a4305c	40178	13163	annotated
e3736441-7b0b-49bc-aa7e-28da12a4305c	40178	13163	annotated
e3736441-7b0b-49bc-aa7e-28da12a4305c	40178	13163	annotated
336c01f3-62a2-4c29-921d-a91d611d9064	40178	13163	annotated
336c01f3-62a2-4c29-921d-a91d611d9064	40178	13163	annotated
336c01f3-62a2-4c29-921d-a91d611d9064	40178	13163	annotated
aa3df2a7-19d9-4c8f-9b04-a76aef3ffcb8	40178	13163	annotated
aa3df2a7-19d9-4c8f-9b04-a76aef3ffcb8	40178	13163	annotated
85b89687-bf89-4d37-a15f-4f6e9ae1dd8f	40178	13163	annotated
85b89687-bf89-4d37-a15f-4f6e9ae1dd8f	40178	13163	annotated
85b89687-bf89-4d37-a15f-4f6e9ae1dd8f	40178	13163	annotated
cf2fc999-0702-42ea-810d-cd9972e35304	40178	13163	annotated
cf2fc999-0702-42ea-810d-cd9972e35304	40178	13163	annotated
cf2fc999-0702-42ea-810d-cd9972e35304	40178	13163	annotated
fa63932f-e8e0-47ee-8c68-149dd0cfc9e6	40178	13163	annotated
fa63932f-e8e0-47ee-8c68-149dd0cfc9e6	40178	13163	annotated
fa63932f-e8e0-47ee-8c68-149dd0cfc9e6	40178	13163	annotated
7bba8228-270d-4d7d-a4c7-29ec1b43a223	40178	13163	annotated
7bba8228-270d-4d7d-a4c7-29ec1b43a223	40178	13163	annotated
7bba8228-270d-4d7d-a4c7-29ec1b43a223	40178	13163	annotated
7bba8228-270d-4d7d-a4c7-29ec1b43a223	40178	13163	annotated
13d59246-4b4c-4b88-98c6-7c55eb3f78b4	40178	13163	annotated
13d59246-4b4c-4b88-98c6-7c55eb3f78b4	40178	13163	annotated
13d59246-4b4c-4b88-98c6-7c55eb3f78b4	40178	13163	annotated
106a662a-6d93-475d-a80c-f95e8235d2ab	40178	13163	annotated
106a662a-6d93-475d-a80c-f95e8235d2ab	40178	13163	annotated
106a662a-6d93-475d-a80c-f95e8235d2ab	40178	13163	annotated
862da00a-1e46-4898-949b-c3ebe1098251	40178	13163	annotated
862da00a-1e46-4898-949b-c3ebe1098251	40178	13163	annotated
862da00a-1e46-4898-949b-c3ebe1098251	40178	13163	annotated
67e6f602-60c6-40dc-b9ed-a91b60007101	40178	13163	annotated
67e6f602-60c6-40dc-b9ed-a91b60007101	40178	13163	annotated
67e6f602-60c6-40dc-b9ed-a91b60007101	40178	13163	annotated
d92532e2-743c-467b-8d35-e673b8d50ab4	40178	13163	annotated
d92532e2-743c-467b-8d35-e673b8d50ab4	40178	13163	annotated
d92532e2-743c-467b-8d35-e673b8d50ab4	40178	13163	annotated
d9a2cb77-a2fb-45ab-97e8-0f3794df4ec6	40178	13163	annotated
d9a2cb77-a2fb-45ab-97e8-0f3794df4ec6	40178	13163	annotated
d9a2cb77-a2fb-45ab-97e8-0f3794df4ec6	40178	13163	annotated
2119e0e7-049d-4f50-89b2-ae4875dfaa3c	40178	13163	annotated
2119e0e7-049d-4f50-89b2-ae4875dfaa3c	40178	13163	annotated
2119e0e7-049d-4f50-89b2-ae4875dfaa3c	40178	13163	annotated
c6fd2a6b-70e5-4d70-a7e2-6c35c7bc9c2e	40178	13163	annotated
c6fd2a6b-70e5-4d70-a7e2-6c35c7bc9c2e	40178	13163	annotated
c6fd2a6b-70e5-4d70-a7e2-6c35c7bc9c2e	40178	13163	annotated
d81f9d05-1bcc-4f3e-96e7-2b0b94337654	40178	13163	annotated
d81f9d05-1bcc-4f3e-96e7-2b0b94337654	40178	13163	annotated
d81f9d05-1bcc-4f3e-96e7-2b0b94337654	40178	13163	annotated
d81f9d05-1bcc-4f3e-96e7-2b0b94337654	40178	13163	annotated
c85a45bb-64f8-4f0c-a36a-97954ebf9801	40178	13163	annotated
c85a45bb-64f8-4f0c-a36a-97954ebf9801	40178	13163	annotated
c85a45bb-64f8-4f0c-a36a-97954ebf9801	40178	13163	annotated
af60a404-3f3a-4800-bae9-1dec50a948c3	40178	13163	annotated
af60a404-3f3a-4800-bae9-1dec50a948c3	40178	13163	annotated
46c78b51-9c2a-4ba1-ab14-77e900da3f3d	40178	13163	annotated
46c78b51-9c2a-4ba1-ab14-77e900da3f3d	40178	13163	annotated
46c78b51-9c2a-4ba1-ab14-77e900da3f3d	40178	13163	annotated
6c3519f3-802f-4bc2-8f20-93a423902746	40178	13163	annotated
6c3519f3-802f-4bc2-8f20-93a423902746	40178	13163	annotated
6c3519f3-802f-4bc2-8f20-93a423902746	40178	13163	annotated
4bc58294-05ba-4863-8d06-7ba81bde7d2c	40178	13163	annotated
4bc58294-05ba-4863-8d06-7ba81bde7d2c	40178	13163	annotated
db9aa8bf-fc38-43a1-8570-809ae1d6e0d9	40178	13163	annotated
db9aa8bf-fc38-43a1-8570-809ae1d6e0d9	40178	13163	annotated
bac94ec4-0f02-43d3-ac9d-746e24858114	40178	13163	annotated
bac94ec4-0f02-43d3-ac9d-746e24858114	40178	13163	annotated
bac94ec4-0f02-43d3-ac9d-746e24858114	40178	13163	annotated
b7abeec9-87da-4559-8461-63f1d7f23cee	40178	13163	annotated
b7abeec9-87da-4559-8461-63f1d7f23cee	40178	13163	annotated
fa853467-a1e2-4d6b-971b-0393d98d2cdf	40178	13163	annotated
fa853467-a1e2-4d6b-971b-0393d98d2cdf	40178	13163	annotated
fa853467-a1e2-4d6b-971b-0393d98d2cdf	40178	13163	annotated
4fe8a073-70cf-48d3-a777-a483f42415c9	40178	13163	annotated
4fe8a073-70cf-48d3-a777-a483f42415c9	40178	13163	annotated
fd0c576a-897c-4d1a-85b6-3bc6ebabe8c2	40178	13163	annotated
fd0c576a-897c-4d1a-85b6-3bc6ebabe8c2	40178	13163	annotated
fd0c576a-897c-4d1a-85b6-3bc6ebabe8c2	40178	13163	annotated
7976c37c-c5ce-4bba-a5d1-11142addde7f	40178	13163	annotated
7976c37c-c5ce-4bba-a5d1-11142addde7f	40178	13163	annotated
7976c37c-c5ce-4bba-a5d1-11142addde7f	40178	13163	annotated
a11ef984-69eb-4a93-85a3-d66eb0dc8209	40178	13163	annotated
a11ef984-69eb-4a93-85a3-d66eb0dc8209	40178	13163	annotated
a11ef984-69eb-4a93-85a3-d66eb0dc8209	40178	13163	annotated
c58fae5c-7b81-4335-98c2-dd9ea6326cb9	40178	13163	annotated
c58fae5c-7b81-4335-98c2-dd9ea6326cb9	40178	13163	annotated
c58fae5c-7b81-4335-98c2-dd9ea6326cb9	40178	13163	annotated
300e2192-2b3a-4244-b2e5-d7ea02bfb2f1	40178	13163	annotated
300e2192-2b3a-4244-b2e5-d7ea02bfb2f1	40178	13163	annotated
74281872-68d8-414d-bdd2-1c7c63d12eb5	40178	13163	annotated
74281872-68d8-414d-bdd2-1c7c63d12eb5	40178	13163	annotated
71812470-e320-441d-892e-ae9d6ee2f9f7	40178	13163	annotated
71812470-e320-441d-892e-ae9d6ee2f9f7	40178	13163	annotated
a3871ac2-af50-44e7-9603-ba93cfb0b3a9	40178	13163	annotated
a3871ac2-af50-44e7-9603-ba93cfb0b3a9	40178	13163	annotated
83a7d423-0a71-47d1-87a8-18d9d018fd4c	40178	13163	annotated
83a7d423-0a71-47d1-87a8-18d9d018fd4c	40178	13163	annotated
83a7d423-0a71-47d1-87a8-18d9d018fd4c	40178	13163	annotated
1640182c-ca1c-45b5-b64e-43a1d78f60d3	40178	13163	annotated
1640182c-ca1c-45b5-b64e-43a1d78f60d3	40178	13163	annotated
d86588de-4575-487f-a5e5-988b93da6274	40178	13163	annotated
d86588de-4575-487f-a5e5-988b93da6274	40178	13163	annotated
d86588de-4575-487f-a5e5-988b93da6274	40178	13163	annotated
525522d7-2c76-448e-883a-8ddd7b4a2ed1	40178	13163	annotated
525522d7-2c76-448e-883a-8ddd7b4a2ed1	40178	13163	annotated
03cf4f58-274a-40f9-8f77-55df5aa09cb4	40178	13163	annotated
03cf4f58-274a-40f9-8f77-55df5aa09cb4	40178	13163	annotated
03cf4f58-274a-40f9-8f77-55df5aa09cb4	40178	13163	annotated
20cc31fb-2cad-4825-a581-ef1088e88ed4	40178	13163	annotated
20cc31fb-2cad-4825-a581-ef1088e88ed4	40178	13163	annotated
d7900448-fc9f-4a3f-b365-8efc958664d7	40178	13163	annotated
d7900448-fc9f-4a3f-b365-8efc958664d7	40178	13163	annotated
d7900448-fc9f-4a3f-b365-8efc958664d7	40178	13163	annotated
d6268276-d51f-4b15-9262-255a3aa29fd3	40178	13163	annotated
d6268276-d51f-4b15-9262-255a3aa29fd3	40178	13163	annotated
35d42484-129b-44c2-9730-f71686c598cf	40178	13163	annotated
35d42484-129b-44c2-9730-f71686c598cf	40178	13163	annotated
35d42484-129b-44c2-9730-f71686c598cf	40178	13163	annotated
90f0e68a-768c-4e8a-a9a7-f7b7b7624c82	40178	13163	annotated
90f0e68a-768c-4e8a-a9a7-f7b7b7624c82	40178	13163	annotated
89baa732-db40-4d78-9e3e-86331cf5478f	40178	13163	annotated
89baa732-db40-4d78-9e3e-86331cf5478f	40178	13163	annotated
89baa732-db40-4d78-9e3e-86331cf5478f	40178	13163	annotated
3cddacb0-5fcc-489c-b2f1-776c36f0d95c	40178	13163	annotated
3cddacb0-5fcc-489c-b2f1-776c36f0d95c	40178	13163	annotated
3cddacb0-5fcc-489c-b2f1-776c36f0d95c	40178	13163	annotated
a9241914-8d52-45f2-b699-e66f7779ba10	40178	13163	annotated
a9241914-8d52-45f2-b699-e66f7779ba10	40178	13163	annotated
d70d4308-a039-468f-9e28-de4a987a334b	40178	13163	annotated
d70d4308-a039-468f-9e28-de4a987a334b	40178	13163	annotated
baabfe2b-1847-4584-93ee-ef1d1202c2a3	40178	13163	annotated
baabfe2b-1847-4584-93ee-ef1d1202c2a3	40178	13163	annotated
baabfe2b-1847-4584-93ee-ef1d1202c2a3	40178	13163	annotated
d1baf6b3-5f0f-43c9-93e5-ce6609e9c0b5	40178	13163	annotated
d1baf6b3-5f0f-43c9-93e5-ce6609e9c0b5	40178	13163	annotated
ae71c1a7-f5e9-49f8-8e13-40e7f158db79	40178	13163	annotated
ae71c1a7-f5e9-49f8-8e13-40e7f158db79	40178	13163	annotated
8a880904-90fa-4137-9dee-4b1d1348cdd0	40178	13163	annotated
8a880904-90fa-4137-9dee-4b1d1348cdd0	40178	13163	annotated
ddc39f01-825a-4e79-a662-4e4aa5651b11	40178	13163	annotated
ddc39f01-825a-4e79-a662-4e4aa5651b11	40178	13163	annotated
ddc39f01-825a-4e79-a662-4e4aa5651b11	40178	13163	annotated
fae0c828-d1cd-45b1-a9d5-9d0d80a42385	40178	13163	annotated
fae0c828-d1cd-45b1-a9d5-9d0d80a42385	40178	13163	annotated
ff92fab2-e3f6-45c2-8cf2-82f8a80a9c3d	40178	13163	annotated
ff92fab2-e3f6-45c2-8cf2-82f8a80a9c3d	40178	13163	annotated
ff92fab2-e3f6-45c2-8cf2-82f8a80a9c3d	40178	13163	annotated
74b52557-9900-42a7-ac61-7804a22f0440	40178	13163	annotated
74b52557-9900-42a7-ac61-7804a22f0440	40178	13163	annotated
74b52557-9900-42a7-ac61-7804a22f0440	40178	13163	annotated
de5ca4bb-bafd-4e9c-adb1-c65542c1b5af	40178	13163	annotated
de5ca4bb-bafd-4e9c-adb1-c65542c1b5af	40178	13163	annotated
de5ca4bb-bafd-4e9c-adb1-c65542c1b5af	40178	13163	annotated
de5ca4bb-bafd-4e9c-adb1-c65542c1b5af	40178	13163	annotated
febdecd4-8786-4755-87e7-5b1a2b7eb80c	40178	13163	annotated
febdecd4-8786-4755-87e7-5b1a2b7eb80c	40178	13163	annotated
febdecd4-8786-4755-87e7-5b1a2b7eb80c	40178	13163	annotated
c8ed3578-33b1-49ec-a01e-17963e8970b6	40178	13163	annotated
c8ed3578-33b1-49ec-a01e-17963e8970b6	40178	13163	annotated
76a502d8-e3e6-4eb8-873e-adb1388da03c	40178	13163	annotated
76a502d8-e3e6-4eb8-873e-adb1388da03c	40178	13163	annotated
76a502d8-e3e6-4eb8-873e-adb1388da03c	40178	13163	annotated
2017aea7-2fb2-4d19-9859-8d6cd907a8dd	40178	13163	annotated
2017aea7-2fb2-4d19-9859-8d6cd907a8dd	40178	13163	annotated
1bbb5fd9-500d-4d79-890b-34ddf93097bd	40178	13163	annotated
1bbb5fd9-500d-4d79-890b-34ddf93097bd	40178	13163	annotated
1bbb5fd9-500d-4d79-890b-34ddf93097bd	40178	13163	annotated
c63a7472-8b2b-4d87-96eb-f4eca7ab5e32	40178	13163	annotated
c63a7472-8b2b-4d87-96eb-f4eca7ab5e32	40178	13163	annotated
14373896-a79b-4d38-bd60-aea8b8c26320	40178	13163	annotated
14373896-a79b-4d38-bd60-aea8b8c26320	40178	13163	annotated
647e5e82-d722-48e2-a317-1b249a867eb5	40178	13163	annotated
647e5e82-d722-48e2-a317-1b249a867eb5	40178	13163	annotated
647e5e82-d722-48e2-a317-1b249a867eb5	40178	13163	annotated
a17633e7-f142-4e77-b5d9-c455815ad798	40178	13163	annotated
a17633e7-f142-4e77-b5d9-c455815ad798	40178	13163	annotated
a810f5ac-8480-46e8-9eec-5960811567b2	40178	13163	annotated
a810f5ac-8480-46e8-9eec-5960811567b2	40178	13163	annotated
a810f5ac-8480-46e8-9eec-5960811567b2	40178	13163	annotated
0382e48e-e67d-417c-9ad5-9dd3d74c524a	40178	13163	annotated
0382e48e-e67d-417c-9ad5-9dd3d74c524a	40178	13163	annotated
c071dc2b-1dbc-4ac8-94d2-e442cff10e5f	40178	13163	annotated
c071dc2b-1dbc-4ac8-94d2-e442cff10e5f	40178	13163	annotated
6d00a63d-70d4-40bb-8365-ab167a3972ef	40178	13163	annotated
6d00a63d-70d4-40bb-8365-ab167a3972ef	40178	13163	annotated
6d00a63d-70d4-40bb-8365-ab167a3972ef	40178	13163	annotated
366fe13c-8ea9-490b-8241-74aa3bd5b3d7	40178	13163	annotated
366fe13c-8ea9-490b-8241-74aa3bd5b3d7	40178	13163	annotated
366fe13c-8ea9-490b-8241-74aa3bd5b3d7	40178	13163	annotated
4e712567-1448-4f5f-a9b9-f887501c5af2	40178	13163	annotated
4e712567-1448-4f5f-a9b9-f887501c5af2	40178	13163	annotated
3f214d15-96d4-43d0-b2bb-901c6047b6ee	40178	13163	annotated
3f214d15-96d4-43d0-b2bb-901c6047b6ee	40178	13163	annotated
59e9c2d3-dda4-422c-9cd1-084f81a2d7f9	40178	13163	annotated
59e9c2d3-dda4-422c-9cd1-084f81a2d7f9	40178	13163	annotated
59e9c2d3-dda4-422c-9cd1-084f81a2d7f9	40178	13163	annotated
f78ad815-f865-4d68-9317-e6f961d90e3d	40178	13163	annotated
f78ad815-f865-4d68-9317-e6f961d90e3d	40178	13163	annotated
f78ad815-f865-4d68-9317-e6f961d90e3d	40178	13163	annotated
cedbf2ea-5a15-46bc-92fb-5af94be69aaf	40178	13163	annotated
cedbf2ea-5a15-46bc-92fb-5af94be69aaf	40178	13163	annotated
cedbf2ea-5a15-46bc-92fb-5af94be69aaf	40178	13163	annotated
4c638616-9060-4ec3-8e2d-17a9a3c107fc	40178	13163	annotated
4c638616-9060-4ec3-8e2d-17a9a3c107fc	40178	13163	annotated
4c638616-9060-4ec3-8e2d-17a9a3c107fc	40178	13163	annotated
4c638616-9060-4ec3-8e2d-17a9a3c107fc	40178	13163	annotated
14997a33-fa0f-4ffc-a1db-9e7b9f51b223	40178	13163	annotated
14997a33-fa0f-4ffc-a1db-9e7b9f51b223	40178	13163	annotated
14997a33-fa0f-4ffc-a1db-9e7b9f51b223	40178	13163	annotated
9bdd8940-a2ba-4051-a5dd-ad1f580688bd	40178	13163	annotated
9bdd8940-a2ba-4051-a5dd-ad1f580688bd	40178	13163	annotated
6e0e0c24-74b7-434b-ab83-dea323155469	40178	13163	annotated
6e0e0c24-74b7-434b-ab83-dea323155469	40178	13163	annotated
6e0e0c24-74b7-434b-ab83-dea323155469	40178	13163	annotated
3d1e7919-13b9-47ad-9eda-6965b01d6823	40178	13163	annotated
3d1e7919-13b9-47ad-9eda-6965b01d6823	40178	13163	annotated
29a178ac-411d-4a17-8e9d-c657632be499	40178	13163	annotated
29a178ac-411d-4a17-8e9d-c657632be499	40178	13163	annotated
aa5ff450-fb18-46a3-824b-44aa1ff42b9b	40178	13163	annotated
aa5ff450-fb18-46a3-824b-44aa1ff42b9b	40178	13163	annotated
dfe6f9be-3218-4416-adac-25ad921acd9f	40178	13163	annotated
dfe6f9be-3218-4416-adac-25ad921acd9f	40178	13163	annotated
dfe6f9be-3218-4416-adac-25ad921acd9f	40178	13163	annotated
03bd14c4-62ba-46dc-bdb0-94f4aba53587	40178	13163	annotated
03bd14c4-62ba-46dc-bdb0-94f4aba53587	40178	13163	annotated
03bd14c4-62ba-46dc-bdb0-94f4aba53587	40178	13163	annotated
fd182265-8024-494f-9aaf-a34bdda4621d	40178	13163	annotated
fd182265-8024-494f-9aaf-a34bdda4621d	40178	13163	annotated
918d2dea-a39e-43e0-9a6d-dbc0a699ffc3	40178	13163	annotated
918d2dea-a39e-43e0-9a6d-dbc0a699ffc3	40178	13163	annotated
9fb4c830-acc4-4b64-ac09-363e6a315cc6	40178	13163	annotated
9fb4c830-acc4-4b64-ac09-363e6a315cc6	40178	13163	annotated
9fb4c830-acc4-4b64-ac09-363e6a315cc6	40178	13163	annotated
93240b68-4e3d-4f66-ba54-5833d05a8de2	40178	13163	annotated
93240b68-4e3d-4f66-ba54-5833d05a8de2	40178	13163	annotated
93240b68-4e3d-4f66-ba54-5833d05a8de2	40178	13163	annotated
6545bc20-dfc0-4bff-a948-869998e28607	40178	13163	annotated
6545bc20-dfc0-4bff-a948-869998e28607	40178	13163	annotated
c0186d4d-4c66-4c22-9d22-7bedf673b37f	40178	13163	annotated
c0186d4d-4c66-4c22-9d22-7bedf673b37f	40178	13163	annotated
c0186d4d-4c66-4c22-9d22-7bedf673b37f	40178	13163	annotated
18264710-8f81-46a0-9d64-608e0bb4e414	40178	13163	annotated
18264710-8f81-46a0-9d64-608e0bb4e414	40178	13163	annotated
18264710-8f81-46a0-9d64-608e0bb4e414	40178	13163	annotated
d465e2ac-26ec-4ce4-aaab-a596dbb367f6	40178	13163	annotated
d465e2ac-26ec-4ce4-aaab-a596dbb367f6	40178	13163	annotated
d465e2ac-26ec-4ce4-aaab-a596dbb367f6	40178	13163	annotated
503ec822-016a-49db-8624-912395e8e344	40178	13163	annotated
503ec822-016a-49db-8624-912395e8e344	40178	13163	annotated
ef06c170-c705-426f-b46d-8fcb56fc9016	40178	13163	annotated
ef06c170-c705-426f-b46d-8fcb56fc9016	40178	13163	annotated
ef06c170-c705-426f-b46d-8fcb56fc9016	40178	13163	annotated
ef06c170-c705-426f-b46d-8fcb56fc9016	40178	13163	annotated
10c60f8c-08ab-48d6-8ffb-b0ea7bf5ce87	40178	13163	annotated
10c60f8c-08ab-48d6-8ffb-b0ea7bf5ce87	40178	13163	annotated
10c60f8c-08ab-48d6-8ffb-b0ea7bf5ce87	40178	13163	annotated
8289ecd9-329a-468b-b535-ca0db11d41b1	40178	13163	annotated
8289ecd9-329a-468b-b535-ca0db11d41b1	40178	13163	annotated
8289ecd9-329a-468b-b535-ca0db11d41b1	40178	13163	annotated
65be4e66-898c-4a7b-9b77-e5b3dd4bd433	40178	13163	annotated
65be4e66-898c-4a7b-9b77-e5b3dd4bd433	40178	13163	annotated
65be4e66-898c-4a7b-9b77-e5b3dd4bd433	40178	13163	annotated
368a1d7a-b8e1-44f0-b9b6-72fad8b0cf13	40178	13163	annotated
368a1d7a-b8e1-44f0-b9b6-72fad8b0cf13	40178	13163	annotated
00fef4fd-2351-4715-9847-ba335254804c	40178	13163	annotated
00fef4fd-2351-4715-9847-ba335254804c	40178	13163	annotated
00fef4fd-2351-4715-9847-ba335254804c	40178	13163	annotated
b15db3dc-108f-4162-9212-feede2561e3a	40178	13163	annotated
b15db3dc-108f-4162-9212-feede2561e3a	40178	13163	annotated
b15db3dc-108f-4162-9212-feede2561e3a	40178	13163	annotated
f23c86ed-7db4-42b3-814e-ca615b534430	40178	13163	annotated
f23c86ed-7db4-42b3-814e-ca615b534430	40178	13163	annotated
84626332-4b67-4d49-906e-fff71bc05eb9	40178	13163	annotated
84626332-4b67-4d49-906e-fff71bc05eb9	40178	13163	annotated
9f3ac2d1-da3c-4630-a093-17caea96509e	40178	13163	annotated
9f3ac2d1-da3c-4630-a093-17caea96509e	40178	13163	annotated
e58cfbae-96cb-4c4f-b65f-424df9dd9877	40178	13163	annotated
e58cfbae-96cb-4c4f-b65f-424df9dd9877	40178	13163	annotated
3f908f59-5298-4423-b962-f046808fc35c	40178	13163	annotated
3f908f59-5298-4423-b962-f046808fc35c	40178	13163	annotated
3f908f59-5298-4423-b962-f046808fc35c	40178	13163	annotated
9af887cd-e829-4ad2-8416-527f5b18d1f3	40178	13163	annotated
9af887cd-e829-4ad2-8416-527f5b18d1f3	40178	13163	annotated
cdace27d-cb19-4bf3-9f86-221ffbf67232	40178	13163	annotated
cdace27d-cb19-4bf3-9f86-221ffbf67232	40178	13163	annotated
6948d10e-8306-41cd-8518-912416d11f29	40178	13163	annotated
6948d10e-8306-41cd-8518-912416d11f29	40178	13163	annotated
60bd736d-ff2e-463d-a95f-b849dc856941	40178	13163	annotated
60bd736d-ff2e-463d-a95f-b849dc856941	40178	13163	annotated
cc773feb-49d0-49c7-8336-1dd3861854b3	40178	13163	annotated
cc773feb-49d0-49c7-8336-1dd3861854b3	40178	13163	annotated
c5aa8e36-0c56-489d-9b78-8d6e2d36affa	40178	13163	annotated
c5aa8e36-0c56-489d-9b78-8d6e2d36affa	40178	13163	annotated
c5aa8e36-0c56-489d-9b78-8d6e2d36affa	40178	13163	annotated
ce927c68-204a-40d4-a1b1-bee893db26f4	40178	13163	annotated
ce927c68-204a-40d4-a1b1-bee893db26f4	40178	13163	annotated
ec36fd2f-bd0b-4789-acb9-deaf95151538	40178	13163	annotated
ec36fd2f-bd0b-4789-acb9-deaf95151538	40178	13163	annotated
ec36fd2f-bd0b-4789-acb9-deaf95151538	40178	13163	annotated
5a94ab18-0cb5-4bc4-a850-9ff9c17dab10	40178	13163	annotated
5a94ab18-0cb5-4bc4-a850-9ff9c17dab10	40178	13163	annotated
706897b6-f0ed-4d5a-8772-9b07de831262	40178	13163	annotated
706897b6-f0ed-4d5a-8772-9b07de831262	40178	13163	annotated
706897b6-f0ed-4d5a-8772-9b07de831262	40178	13163	annotated
781be2db-26b4-4d1a-99f2-d5421311f897	40178	13163	annotated
781be2db-26b4-4d1a-99f2-d5421311f897	40178	13163	annotated
07248dee-c19a-44d7-a310-f691560f2331	40178	13163	annotated
07248dee-c19a-44d7-a310-f691560f2331	40178	13163	annotated
07248dee-c19a-44d7-a310-f691560f2331	40178	13163	annotated
497a4eeb-9e9e-4857-928e-40b02fe5eebf	40178	13163	annotated
497a4eeb-9e9e-4857-928e-40b02fe5eebf	40178	13163	annotated
009c8541-6f2a-4329-8ff7-dfd97514485d	40178	13163	annotated
009c8541-6f2a-4329-8ff7-dfd97514485d	40178	13163	annotated
009c8541-6f2a-4329-8ff7-dfd97514485d	40178	13163	annotated
3067f497-d720-43b4-9db1-4a6447ade591	40178	13163	annotated
3067f497-d720-43b4-9db1-4a6447ade591	40178	13163	annotated
3067f497-d720-43b4-9db1-4a6447ade591	40178	13163	annotated
7beef454-edc9-4005-82fc-10f7ce4eba9e	40178	13163	annotated
7beef454-edc9-4005-82fc-10f7ce4eba9e	40178	13163	annotated
716b11a8-7f04-4636-890d-12d75ae3aa52	40178	13163	annotated
716b11a8-7f04-4636-890d-12d75ae3aa52	40178	13163	annotated
716b11a8-7f04-4636-890d-12d75ae3aa52	40178	13163	annotated
f41823a3-9a0e-47aa-8c33-5ee8c2dfbc7c	40178	13163	annotated
f41823a3-9a0e-47aa-8c33-5ee8c2dfbc7c	40178	13163	annotated
f41823a3-9a0e-47aa-8c33-5ee8c2dfbc7c	40178	13163	annotated
316022f9-c975-46fa-bc02-7a9465589e8b	40178	13163	annotated
316022f9-c975-46fa-bc02-7a9465589e8b	40178	13163	annotated
8fe6bcef-47e5-42e5-9707-c452d1448413	40178	13163	annotated
8fe6bcef-47e5-42e5-9707-c452d1448413	40178	13163	annotated
9c70bac5-f2ff-45a5-92bf-cef28ade405e	40178	13163	annotated
9c70bac5-f2ff-45a5-92bf-cef28ade405e	40178	13163	annotated
9c70bac5-f2ff-45a5-92bf-cef28ade405e	40178	13163	annotated
a798beb2-1d7f-4f2d-a8b4-b13a70157819	40178	13163	annotated
a798beb2-1d7f-4f2d-a8b4-b13a70157819	40178	13163	annotated
a798beb2-1d7f-4f2d-a8b4-b13a70157819	40178	13163	annotated
75e3d008-2f43-422b-9b21-d5a7de4e5c83	40178	13163	annotated
75e3d008-2f43-422b-9b21-d5a7de4e5c83	40178	13163	annotated
75e3d008-2f43-422b-9b21-d5a7de4e5c83	40178	13163	annotated
29d81628-a0fc-4993-b1be-7a784121764d	40178	13163	annotated
29d81628-a0fc-4993-b1be-7a784121764d	40178	13163	annotated
811a3aec-a7b7-47ce-9af5-e356c5bd6078	40178	13163	annotated
811a3aec-a7b7-47ce-9af5-e356c5bd6078	40178	13163	annotated
adb4f9fc-5ebe-40c4-ac56-055f2d9398a4	40178	13163	annotated
